Regional Economy,Statistic,Value,Unit of Measurement,Year,Sustainable Development Goal,Country Code,ADB Country Code
Nauru,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,NRU,NAU
Nauru,"Proportion of Population Using Safely Managed Drinking Water Services, Total",,%,,6.1.1,NRU,NAU
Nauru,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,NRU,NAU
Nauru,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,NRU,NAU
Nauru,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,NRU,NAU
Nauru,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,NRU,NAU
Nauru,Proportion of Population with Access to Electricity,99.2,%,2016,7.1.1,NRU,NAU
Nauru,Renewable Energy Share in the Total Final Energy Consumption,31.4,%,2016,7.2.1,NRU,NAU
Nauru,Number of Automated Teller Machines (ATMs),,"per 100,000 adults",,8.10.1,NRU,NAU
Nauru,Number of Commercial Bank Branches,,"per 100,000 adults",,8.10.1,NRU,NAU
Nauru,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,,%,,8.10.2,NRU,NAU
Nauru,Annual Growth Rate of Real GDP per Employed Person,,%,,8.2.1,NRU,NAU
Nauru,"Unemployment Rate, Female",,%,,8.5.2,NRU,NAU
Nauru,"Unemployment Rate, Male",,%,,8.5.2,NRU,NAU
Nauru,"Unemployment Rate, Total",,%,,8.5.2,NRU,NAU
Nauru,"CO2 Emissions, Million Metric Tons",,,,9.4.1,NRU,NAU
Nauru,"CO2 Emissions, Per Unit of GDP (PPP)",,,,9.4.1,NRU,NAU
Nauru,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",4.3,"disbursements, constant 2016, $ million",2017,9.a.1,NRU,NAU
Nauru,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",,"disbursements, constant 2016, $ million",,9.a.1,NRU,NAU
Nauru,"Proportion of Population Covered by Mobile Network, 2G",98,%,2017,9.c.1,NRU,NAU
Nauru,"Proportion of Population Covered by Mobile Network, 3G",98,%,2017,9.c.1,NRU,NAU
Nauru,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",30,%,2017,9.c.1,NRU,NAU
Nauru,Age Dependency Ratio,80,% of working-age population,2018,,NRU,NAU
Nauru,Annual Change in Money Supply,,%,,,NRU,NAU
Nauru,Annual Growth Rate of Gross Domestic Product (GDP),4,%,2017,,NRU,NAU
Nauru,Annual Growth Rate of Gross Domestic Product (GDP),-2.4,%,2018,,NRU,NAU
Nauru,"Annual Real Growth Rates on Valued Added, Agriculture",5.2,%,2015,,NRU,NAU
Nauru,"Annual Real Growth Rates on Valued Added, Industry",-17.1,%,2015,,NRU,NAU
Nauru,"Annual Real Growth Rates on Valued Added, Services",11.6,%,2015,,NRU,NAU
Nauru,Average Annual Population Growth Rate,1.8,%,2013-2018,,NRU,NAU
Nauru,"Central Government Finance, Expenditure",105,% of GDP,2018,,NRU,NAU
Nauru,"Central Government Finance, Fiscal Balance",8.5,% of GDP,2018,,NRU,NAU
Nauru,"Central Government Finance, Revenue",113.6,% of GDP,2018,,NRU,NAU
Nauru,Current Account Balance,1,% of GDP,2018,,NRU,NAU
Nauru,"External Debt, Total Outstanding",26.5,% of GNI,2017,,NRU,NAU
Nauru,"External Debt, Total Outstanding",37,$ million,2017,,NRU,NAU
Nauru,Gross Domestic Investment,,% of GDP,,,NRU,NAU
Nauru,Gross International Reserves,,$ million,,,NRU,NAU
Nauru,Growth Rate of Merchandise Exports,4.9,%,2018,,NRU,NAU
Nauru,Growth Rate of Merchandise Imports,3,%,2018,,NRU,NAU
Nauru,Inflation Rate,3.8,%,2018,,NRU,NAU
Nauru,"Per Capita Gross National Income (GNI), Atlas Method","10,220",$,2017,,NRU,NAU
Nauru,Population Density,570,persons per km2 of surface area,2018,,NRU,NAU
Nauru,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,,%,,,NRU,NAU
Nauru,Proportion of Population Living below the National Poverty Line,24,%,2013,,NRU,NAU
Nauru,"Land, Surface Area",0.02,",000  km2",,,NRU,NAU
Nauru,Total Fertility Rate,2.8,births per woman,2018,,NRU,NAU
Nauru,Total Population,0.01,million,2018,,NRU,NAU
Nauru,Trade Balance,-40.4,% of GDP,2018,,NRU,NAU
Nepal,"Proportion of Employed Population below $1.90 PPP a Day, Female",7.2,%,2018,1.1.1,,
Nepal,"Proportion of Employed Population below $1.90 PPP a Day, Male",7.2,%,2018,1.1.1,NPL,NEP
Nepal,"Proportion of Employed Population below $1.90 PPP a Day, Total",7.2,%,2018,1.1.1,NPL,NEP
Nepal,Growth Rates of Household Expenditure or Income per Capita,,%,,10.1.1,NPL,NEP
Nepal,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,,%,,10.1.1,NPL,NEP
Nepal,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,99.5,migrogram/m3,2016,11.6.2,NPL,NEP
Nepal,"Material Footprint, Million Metric Tons",81.6,,2017,12.2.1,NPL,NEP
Nepal,"Material Footprint, Per Capita",2.8,,2017,12.2.1,NPL,NEP
Nepal,"Domestic Material Consumption, Million Metric Tons",111.6,,2017,12.2.2,NPL,NEP
Nepal,"Domestic Material Consumption, Per Capita",3.8,,2017,12.2.2,NPL,NEP
Nepal,Coverage of Protected Areas in Relation to Marine Areas,,%,,14.5.1,NPL,NEP
Nepal,Forest Area as a Proportion of Total Land Area,25.4,%,2015,15.1.1,NPL,NEP
Nepal,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,56.2,%,2016,16.9.1,NPL,NEP
Nepal,Volume of Remittances in United States Dollars as a Proportion of Total GDP,27.8,%,2017,17.3.2,NPL,NEP
Nepal,Debt Service as a Percentage of Exports of Goods and Services,7.4,%,2017,17.4.1,NPL,NEP
Nepal,Prevalence of Undernourishment,9.5,%,2015-2017,2.1.1,NPL,NEP
Nepal,Prevalence of Stunting among Children under 5 Years of Age,36,%,2016,2.2.1,NPL,NEP
Nepal,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,1.2,%,2016,2.2.2,NPL,NEP
Nepal,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,9.6,%,2016,2.2.2,NPL,NEP
Nepal,Maternal Mortality Ratio,258,"per 100,000 live births",2015,3.1.1,NPL,NEP
Nepal,Under-5 Mortality Rate,34,"per 1,000 live births",2017,3.2.1,NPL,NEP
Nepal,Neonatal Mortality Rate,21,"per 1,000 live births",2017,3.2.2,NPL,NEP
Nepal,Tuberculosis Incidence,152,"per 100,000 population",2017,3.3.2,NPL,NEP
Nepal,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",21.8,%,2016,3.4.1,NPL,NEP
Nepal,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",82.1,%,2017,4.2.2,NPL,NEP
Nepal,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",87.6,%,2017,4.2.2,NPL,NEP
Nepal,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",84.9,%,2017,4.2.2,NPL,NEP
Nepal,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",89.5,%,2017,4.c.1,NPL,NEP
Nepal,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",88.7,%,2017,4.c.1,NPL,NEP
Nepal,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",97.3,%,2017,4.c.1,NPL,NEP
Nepal,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",88,%,2017,4.c.1,NPL,NEP
Nepal,Proportion of Seats Held by Women in National Parliaments,32.7,%,2018,5.5.1,NPL,NEP
Nepal,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",25.1,%,2015,6.1.1,NPL,NEP
Nepal,"Proportion of Population Using Safely Managed Drinking Water Services, Total",26.8,%,2015,6.1.1,NPL,NEP
Nepal,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",33.8,%,2015,6.1.1,NPL,NEP
Nepal,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,NPL,NEP
Nepal,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,NPL,NEP
Nepal,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,NPL,NEP
Nepal,Proportion of Population with Access to Electricity,90.7,%,2016,7.1.1,NPL,NEP
Nepal,Renewable Energy Share in the Total Final Energy Consumption,79.2,%,2016,7.2.1,NPL,NEP
Nepal,Number of Automated Teller Machines (ATMs),10.3,"per 100,000 adults",2017,8.10.1,NPL,NEP
Nepal,Number of Commercial Bank Branches,11.4,"per 100,000 adults",2017,8.10.1,NPL,NEP
Nepal,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,45.4,%,2017,8.10.2,NPL,NEP
Nepal,Annual Growth Rate of Real GDP per Employed Person,1.9,%,2018,8.2.1,NPL,NEP
Nepal,"Unemployment Rate, Female",1.1,%,2018,8.5.2,NPL,NEP
Nepal,"Unemployment Rate, Male",1.5,%,2018,8.5.2,NPL,NEP
Nepal,"Unemployment Rate, Total",1.3,%,2018,8.5.2,NPL,NEP
Nepal,"CO2 Emissions, Million Metric Tons",8.5,,2016,9.4.1,NPL,NEP
Nepal,"CO2 Emissions, Per Unit of GDP (PPP)",0.1,,2016,9.4.1,NPL,NEP
Nepal,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",319.1,"disbursements, constant 2016, $ million",2017,9.a.1,NPL,NEP
Nepal,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",,"disbursements, constant 2016, $ million",,9.a.1,NPL,NEP
Nepal,"Proportion of Population Covered by Mobile Network, 2G",92.5,%,2017,9.c.1,NPL,NEP
Nepal,"Proportion of Population Covered by Mobile Network, 3G",54.1,%,2017,9.c.1,NPL,NEP
Nepal,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",15.5,%,2017,9.c.1,NPL,NEP
Nepal,Age Dependency Ratio,58,% of working-age population,2017,,NPL,NEP
Nepal,Annual Change in Money Supply,19.4,%,2018,,NPL,NEP
Nepal,Annual Growth Rate of Gross Domestic Product (GDP),7.9,%,2017,,NPL,NEP
Nepal,Annual Growth Rate of Gross Domestic Product (GDP),6.3,%,2018,,NPL,NEP
Nepal,"Annual Real Growth Rates on Valued Added, Agriculture",2.8,%,2018,,NPL,NEP
Nepal,"Annual Real Growth Rates on Valued Added, Industry",8.8,%,2018,,NPL,NEP
Nepal,"Annual Real Growth Rates on Valued Added, Services",6.6,%,2018,,NPL,NEP
Nepal,Average Annual Population Growth Rate,1.4,%,2013-2018,,NPL,NEP
Nepal,"Central Government Finance, Expenditure",34,% of GDP,2018,,NPL,NEP
Nepal,"Central Government Finance, Fiscal Balance",-6.7,% of GDP,2018,,NPL,NEP
Nepal,"Central Government Finance, Revenue",25.4,% of GDP,2018,,NPL,NEP
Nepal,Current Account Balance,-8.2,% of GDP,2018,,NPL,NEP
Nepal,"External Debt, Total Outstanding",17.1,% of GNI,2017,,NPL,NEP
Nepal,"External Debt, Total Outstanding","4,025",$ million,2017,,NPL,NEP
Nepal,Gross Domestic Investment,51.8,% of GDP,2018,,NPL,NEP
Nepal,Gross International Reserves,"10,084",$ million,2018,,NPL,NEP
Nepal,Growth Rate of Merchandise Exports,15.4,%,2018,,NPL,NEP
Nepal,Growth Rate of Merchandise Imports,26.8,%,2018,,NPL,NEP
Nepal,Inflation Rate,4.2,%,2018,,NPL,NEP
Nepal,"Per Capita Gross National Income (GNI), Atlas Method",800,$,2017,,NPL,NEP
Nepal,Population Density,198,persons per km2 of surface area,2018,,NPL,NEP
Nepal,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,,%,,,NPL,NEP
Nepal,Proportion of Population Living below the National Poverty Line,,%,,,NPL,NEP
Nepal,"Land, Surface Area",147.18,",000  km2",,,NPL,NEP
Nepal,Total Fertility Rate,2.1,births per woman,2016,,NPL,NEP
Nepal,Total Population,29.1,million,2018,,NPL,NEP
Nepal,Trade Balance,-37.7,% of GDP,2018,,NPL,NEP
Niue,"Proportion of Employed Population below $1.90 PPP a Day, Female",,%,,1.1.1,NIU,NIU
Niue,"Proportion of Employed Population below $1.90 PPP a Day, Male",,%,,1.1.1,NIU,NIU
Niue,"Proportion of Employed Population below $1.90 PPP a Day, Total",,%,,1.1.1,NIU,NIU
Niue,Growth Rates of Household Expenditure or Income per Capita,,%,,10.1.1,NIU,NIU
Niue,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,,%,,10.1.1,NIU,NIU
Niue,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,11.5,migrogram/m3,2016,11.6.2,NIU,NIU
Niue,"Material Footprint, Million Metric Tons",,,,12.2.1,NIU,NIU
Niue,"Material Footprint, Per Capita",,,,12.2.1,NIU,NIU
Niue,"Domestic Material Consumption, Million Metric Tons",,,,12.2.2,NIU,NIU
Niue,"Domestic Material Consumption, Per Capita",,,,12.2.2,NIU,NIU
Niue,Coverage of Protected Areas in Relation to Marine Areas,0,%,2018,14.5.1,NIU,NIU
Niue,Forest Area as a Proportion of Total Land Area,69.6,%,2015,15.1.1,NIU,NIU
Niue,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,NIU,NIU
Niue,Volume of Remittances in United States Dollars as a Proportion of Total GDP,,%,,17.3.2,NIU,NIU
Niue,Debt Service as a Percentage of Exports of Goods and Services,,%,,17.4.1,NIU,NIU
Niue,Prevalence of Undernourishment,,%,,2.1.1,NIU,NIU
Niue,Prevalence of Stunting among Children under 5 Years of Age,,%,,2.2.1,NIU,NIU
Niue,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,,%,,2.2.2,NIU,NIU
Niue,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,,%,,2.2.2,NIU,NIU
Niue,Maternal Mortality Ratio,,"per 100,000 live births",,3.1.1,NIU,NIU
Niue,Under-5 Mortality Rate,22,"per 1,000 live births",2017,3.2.1,NIU,NIU
Niue,Neonatal Mortality Rate,11,"per 1,000 live births",2017,3.2.2,NIU,NIU
Niue,Tuberculosis Incidence,71,"per 100,000 population",2017,3.3.2,NIU,NIU
Niue,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",,%,,3.4.1,NIU,NIU
Niue,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",,%,,4.2.2,NIU,NIU
Niue,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",,%,,4.2.2,NIU,NIU
Niue,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",,%,,4.2.2,NIU,NIU
Niue,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",80,%,2016,4.c.1,NIU,NIU
Niue,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",100,%,2016,4.c.1,NIU,NIU
Niue,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",92.3,%,2016,4.c.1,NIU,NIU
Niue,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",100,%,2015,4.c.1,NIU,NIU
Niue,Proportion of Seats Held by Women in National Parliaments,10,%,2016,5.5.1,NIU,NIU
Niue,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,NIU,NIU
Niue,"Proportion of Population Using Safely Managed Drinking Water Services, Total",97.2,%,2015,6.1.1,NIU,NIU
Niue,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,NIU,NIU
Niue,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,NIU,NIU
Niue,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,NIU,NIU
Niue,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,NIU,NIU
Niue,Proportion of Population with Access to Electricity,100,%,2016,7.1.1,NIU,NIU
Niue,Renewable Energy Share in the Total Final Energy Consumption,22.1,%,2016,7.2.1,NIU,NIU
Niue,Number of Automated Teller Machines (ATMs),,"per 100,000 adults",,8.10.1,NIU,NIU
Niue,Number of Commercial Bank Branches,,"per 100,000 adults",,8.10.1,NIU,NIU
Niue,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,,%,,8.10.2,NIU,NIU
Niue,Annual Growth Rate of Real GDP per Employed Person,,%,,8.2.1,NIU,NIU
Niue,"Unemployment Rate, Female",,%,,8.5.2,NIU,NIU
Niue,"Unemployment Rate, Male",,%,,8.5.2,NIU,NIU
Niue,"Unemployment Rate, Total",,%,,8.5.2,NIU,NIU
Niue,"CO2 Emissions, Million Metric Tons",,,,9.4.1,NIU,NIU
Niue,"CO2 Emissions, Per Unit of GDP (PPP)",,,,9.4.1,NIU,NIU
Niue,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",2.2,"disbursements, constant 2016, $ million",2017,9.a.1,NIU,NIU
Niue,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",,"disbursements, constant 2016, $ million",,9.a.1,NIU,NIU
Niue,"Proportion of Population Covered by Mobile Network, 2G",,%,,9.c.1,NIU,NIU
Niue,"Proportion of Population Covered by Mobile Network, 3G",,%,,9.c.1,NIU,NIU
Niue,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",,%,,9.c.1,NIU,NIU
Niue,Age Dependency Ratio,76,% of working-age population,2018,,NIU,NIU
Niue,Annual Change in Money Supply,,%,,,NIU,NIU
Niue,Annual Growth Rate of Gross Domestic Product (GDP),3.5,%,2016,,NIU,NIU
Niue,Annual Growth Rate of Gross Domestic Product (GDP),2.5,%,2017,,NIU,NIU
Niue,"Annual Real Growth Rates on Valued Added, Agriculture",1.1,%,2016,,NIU,NIU
Niue,"Annual Real Growth Rates on Valued Added, Industry",2.3,%,2016,,NIU,NIU
Niue,"Annual Real Growth Rates on Valued Added, Services",4.9,%,2016,,NIU,NIU
Niue,Average Annual Population Growth Rate,1.1,%,2013-2018,,NIU,NIU
Niue,"Central Government Finance, Expenditure",,% of GDP,,,NIU,NIU
Niue,"Central Government Finance, Fiscal Balance",,% of GDP,,,NIU,NIU
Niue,"Central Government Finance, Revenue",,% of GDP,,,NIU,NIU
Niue,Current Account Balance,17.7,% of GDP,2016,,NIU,NIU
Niue,"External Debt, Total Outstanding",,% of GNI,,,NIU,NIU
Niue,"External Debt, Total Outstanding",,$ million,,,NIU,NIU
Niue,Gross Domestic Investment,,% of GDP,,,NIU,NIU
Niue,Gross International Reserves,,$ million,,,NIU,NIU
Niue,Growth Rate of Merchandise Exports,-6.1,%,2016,,NIU,NIU
Niue,Growth Rate of Merchandise Imports,-7.4,%,2016,,NIU,NIU
Niue,Inflation Rate,9.8,%,2018,,NIU,NIU
Niue,"Per Capita Gross National Income (GNI), Atlas Method",,$,,,NIU,NIU
Niue,Population Density,7,persons per km2 of surface area,2018,,NIU,NIU
Niue,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,,%,,,NIU,NIU
Niue,Proportion of Population Living below the National Poverty Line,,%,,,NIU,NIU
Niue,"Land, Surface Area",0.26,",000  km2",,,NIU,NIU
Niue,Total Fertility Rate,,births per woman,,,NIU,NIU
Niue,Total Population,0,million,2018,,NIU,NIU
Niue,Trade Balance,-35.9,% of GDP,2016,,NIU,NIU
Pakistan,"Proportion of Employed Population below $1.90 PPP a Day, Female",3.4,%,2018,1.1.1,PAK,PAK
Pakistan,"Proportion of Employed Population below $1.90 PPP a Day, Male",2.7,%,2018,1.1.1,PAK,PAK
Pakistan,"Proportion of Employed Population below $1.90 PPP a Day, Total",2.8,%,2018,1.1.1,PAK,PAK
Pakistan,Growth Rates of Household Expenditure or Income per Capita,4.2,%,2010-2015,10.1.1,PAK,PAK
Pakistan,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,2.7,%,2010-2015,10.1.1,PAK,PAK
Pakistan,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,56.2,migrogram/m3,2016,11.6.2,PAK,PAK
Pakistan,"Material Footprint, Million Metric Tons",628.6,,2017,12.2.1,PAK,PAK
Pakistan,"Material Footprint, Per Capita",3.2,,2017,12.2.1,PAK,PAK
Pakistan,"Domestic Material Consumption, Million Metric Tons",875.8,,2017,12.2.2,PAK,PAK
Pakistan,"Domestic Material Consumption, Per Capita",4.4,,2017,12.2.2,PAK,PAK
Pakistan,Coverage of Protected Areas in Relation to Marine Areas,0.8,%,2018,14.5.1,PAK,PAK
Pakistan,Forest Area as a Proportion of Total Land Area,1.9,%,2015,15.1.1,PAK,PAK
Pakistan,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,33.6,%,2013,16.9.1,PAK,PAK
Pakistan,Volume of Remittances in United States Dollars as a Proportion of Total GDP,6.5,%,2017,17.3.2,PAK,PAK
Pakistan,Debt Service as a Percentage of Exports of Goods and Services,20.1,%,2017,17.4.1,PAK,PAK
Pakistan,Prevalence of Undernourishment,20.5,%,2015-2017,2.1.1,PAK,PAK
Pakistan,Prevalence of Stunting among Children under 5 Years of Age,37.6,%,2018,2.2.1,PAK,PAK
Pakistan,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,2.5,%,2018,2.2.2,PAK,PAK
Pakistan,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,7.1,%,2018,2.2.2,PAK,PAK
Pakistan,Maternal Mortality Ratio,178,"per 100,000 live births",2015,3.1.1,PAK,PAK
Pakistan,Under-5 Mortality Rate,75,"per 1,000 live births",2017,3.2.1,PAK,PAK
Pakistan,Neonatal Mortality Rate,44,"per 1,000 live births",2017,3.2.2,PAK,PAK
Pakistan,Tuberculosis Incidence,267,"per 100,000 population",2017,3.3.2,PAK,PAK
Pakistan,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",24.7,%,2016,3.4.1,PAK,PAK
Pakistan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",,%,,4.2.2,PAK,PAK
Pakistan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",,%,,4.2.2,PAK,PAK
Pakistan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",,%,,4.2.2,PAK,PAK
Pakistan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",54.5,%,2017,4.c.1,PAK,PAK
Pakistan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",,%,,4.c.1,PAK,PAK
Pakistan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",82.5,%,2015,4.c.1,PAK,PAK
Pakistan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",,%,,4.c.1,PAK,PAK
Pakistan,Proportion of Seats Held by Women in National Parliaments,20.2,%,2018,5.5.1,PAK,PAK
Pakistan,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",32.4,%,2015,6.1.1,PAK,PAK
Pakistan,"Proportion of Population Using Safely Managed Drinking Water Services, Total",35.6,%,2015,6.1.1,PAK,PAK
Pakistan,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",40.7,%,2015,6.1.1,PAK,PAK
Pakistan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,PAK,PAK
Pakistan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,PAK,PAK
Pakistan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,PAK,PAK
Pakistan,Proportion of Population with Access to Electricity,99.1,%,2016,7.1.1,PAK,PAK
Pakistan,Renewable Energy Share in the Total Final Energy Consumption,45.6,%,2016,7.2.1,PAK,PAK
Pakistan,Number of Automated Teller Machines (ATMs),10.4,"per 100,000 adults",2017,8.10.1,PAK,PAK
Pakistan,Number of Commercial Bank Branches,10.6,"per 100,000 adults",2017,8.10.1,PAK,PAK
Pakistan,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,21.3,%,2017,8.10.2,PAK,PAK
Pakistan,Annual Growth Rate of Real GDP per Employed Person,2.9,%,2018,8.2.1,PAK,PAK
Pakistan,"Unemployment Rate, Female",5.1,%,2018,8.5.2,PAK,PAK
Pakistan,"Unemployment Rate, Male",2.5,%,2018,8.5.2,PAK,PAK
Pakistan,"Unemployment Rate, Total",3,%,2018,8.5.2,PAK,PAK
Pakistan,"CO2 Emissions, Million Metric Tons",153.4,,2016,9.4.1,PAK,PAK
Pakistan,"CO2 Emissions, Per Unit of GDP (PPP)",0.2,,2016,9.4.1,PAK,PAK
Pakistan,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",694.3,"disbursements, constant 2016, $ million",2017,9.a.1,PAK,PAK
Pakistan,"Total Official Flows for Infrastructure, Other Official Flows (OOF)","1,039.70","disbursements, constant 2016, $ million",2017,9.a.1,PAK,PAK
Pakistan,"Proportion of Population Covered by Mobile Network, 2G",88,%,2017,9.c.1,PAK,PAK
Pakistan,"Proportion of Population Covered by Mobile Network, 3G",72,%,2017,9.c.1,PAK,PAK
Pakistan,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",67,%,2017,9.c.1,PAK,PAK
Pakistan,Age Dependency Ratio,65,% of working-age population,2017,,PAK,PAK
Pakistan,Annual Change in Money Supply,9.7,%,2018,,PAK,PAK
Pakistan,Annual Growth Rate of Gross Domestic Product (GDP),5.4,%,2017,,PAK,PAK
Pakistan,Annual Growth Rate of Gross Domestic Product (GDP),5.2,%,2018,,PAK,PAK
Pakistan,"Annual Real Growth Rates on Valued Added, Agriculture",3.8,%,2018,,PAK,PAK
Pakistan,"Annual Real Growth Rates on Valued Added, Industry",5.8,%,2018,,PAK,PAK
Pakistan,"Annual Real Growth Rates on Valued Added, Services",6.4,%,2018,,PAK,PAK
Pakistan,Average Annual Population Growth Rate,2.9,%,2013-2018,,PAK,PAK
Pakistan,"Central Government Finance, Expenditure",21.8,% of GDP,2018,,PAK,PAK
Pakistan,"Central Government Finance, Fiscal Balance",-5.4,% of GDP,2018,,PAK,PAK
Pakistan,"Central Government Finance, Revenue",16.4,% of GDP,2018,,PAK,PAK
Pakistan,Current Account Balance,-6.1,% of GDP,2018,,PAK,PAK
Pakistan,"External Debt, Total Outstanding",26.8,% of GNI,2017,,PAK,PAK
Pakistan,"External Debt, Total Outstanding","83,477",$ million,2017,,PAK,PAK
Pakistan,Gross Domestic Investment,16.5,% of GDP,2018,,PAK,PAK
Pakistan,Gross International Reserves,"9,789",$ million,2018,,PAK,PAK
Pakistan,Growth Rate of Merchandise Exports,12.8,%,2018,,PAK,PAK
Pakistan,Growth Rate of Merchandise Imports,15,%,2018,,PAK,PAK
Pakistan,Inflation Rate,3.9,%,2018,,PAK,PAK
Pakistan,"Per Capita Gross National Income (GNI), Atlas Method","1,580",$,2017,,PAK,PAK
